Date,Type,Name,Start,End,Duration
13/04/16,place,Place in Pólo II da Universidade de Coimbra - Polo II,2016-04-13T16:10:18+01:00,2016-04-13T17:46:25+01:00,5767
13/04/16,move,walking,2016-04-13T17:46:25+01:00,2016-04-13T17:52:40+01:00,375
13/04/16,place,DEI,2016-04-13T17:52:40+01:00,2016-04-13T18:02:25+01:00,585
13/04/16,move,transport,2016-04-13T18:02:25+01:00,2016-04-13T18:14:20+01:00,715
13/04/16,move,walking,2016-04-13T18:14:21+01:00,2016-04-13T18:17:25+01:00,184
13/04/16,place,HOME,2016-04-13T18:17:26+01:00,2016-04-13T18:33:47+01:00,981
13/04/16,move,transport,2016-04-13T18:33:47+01:00,2016-04-13T18:55:19+01:00,1292
13/04/16,move,walking,2016-04-13T18:55:20+01:00,2016-04-13T18:57:22+01:00,122
13/04/16,place,Forum Coimbra,2016-04-13T18:57:22+01:00,2016-04-13T19:40:48+01:00,2606
13/04/16,move,transport,2016-04-13T19:40:48+01:00,2016-04-13T19:47:32+01:00,404
13/04/16,place,N10 - Futebol Indoor,2016-04-13T19:47:33+01:00,2016-04-13T20:16:09+01:00,1716
13/04/16,move,transport,2016-04-13T20:16:09+01:00,2016-04-13T20:30:05+01:00,836
13/04/16,move,walking,2016-04-13T20:30:05+01:00,2016-04-13T20:32:10+01:00,125
13/04/16,place,HOME,2016-04-13T20:32:11+01:00,2016-04-14T00:00:00+01:00,12469
14/04/16,place,HOME,2016-04-14T00:00:00+01:00,2016-04-14T08:14:41+01:00,29681
14/04/16,move,transport,2016-04-14T08:14:41+01:00,2016-04-14T08:31:32+01:00,1011
14/04/16,move,walking,2016-04-14T08:31:33+01:00,2016-04-14T08:34:41+01:00,188
14/04/16,place,DEI,2016-04-14T08:34:42+01:00,2016-04-14T17:38:11+01:00,32609
14/04/16,move,walking,2016-04-14T17:38:11+01:00,2016-04-14T17:40:17+01:00,126
14/04/16,move,transport,2016-04-14T17:40:18+01:00,2016-04-14T17:56:29+01:00,971
14/04/16,place,HOME,2016-04-14T17:56:29+01:00,2016-04-14T18:30:08+01:00,2019
14/04/16,move,walking,2016-04-14T18:30:08+01:00,2016-04-14T18:32:40+01:00,152
14/04/16,move,transport,2016-04-14T18:32:40+01:00,2016-04-14T18:55:41+01:00,1381
14/04/16,move,walking,2016-04-14T18:55:41+01:00,2016-04-14T18:58:46+01:00,185
14/04/16,place,Fnac,2016-04-14T18:58:47+01:00,2016-04-14T20:03:02+01:00,3855
14/04/16,move,walking,2016-04-14T20:03:02+01:00,2016-04-14T20:06:11+01:00,189
14/04/16,move,transport,2016-04-14T20:06:11+01:00,2016-04-14T20:16:13+01:00,602
14/04/16,place,N10 - Futebol Indoor,2016-04-14T20:16:14+01:00,2016-04-14T20:30:20+01:00,846
14/04/16,move,transport,2016-04-14T20:30:20+01:00,2016-04-14T20:46:20+01:00,960
14/04/16,move,walking,2016-04-14T20:46:21+01:00,2016-04-14T20:48:27+01:00,126
14/04/16,place,HOME,2016-04-14T20:48:27+01:00,2016-04-15T00:00:00+01:00,11493
15/04/16,place,HOME,2016-04-15T00:00:00+01:00,2016-04-15T08:17:25+01:00,29845
15/04/16,move,transport,2016-04-15T08:17:25+01:00,2016-04-15T08:29:44+01:00,739
15/04/16,place,IPN TecBis,2016-04-15T08:29:44+01:00,2016-04-15T08:33:39+01:00,235
15/04/16,move,walking,2016-04-15T08:33:39+01:00,2016-04-15T08:48:14+01:00,875
15/04/16,place,DEI,2016-04-15T08:48:14+01:00,2016-04-15T13:27:25+01:00,16751
15/04/16,move,walking,2016-04-15T13:27:25+01:00,2016-04-15T13:44:17+01:00,1012
15/04/16,place,DEI,2016-04-15T13:44:17+01:00,2016-04-15T16:49:35+01:00,11118
15/04/16,move,walking,2016-04-15T16:49:35+01:00,2016-04-15T17:04:56+01:00,921
15/04/16,move,transport,2016-04-15T17:04:56+01:00,2016-04-15T17:16:45+01:00,709
15/04/16,place,HOME,2016-04-15T17:16:45+01:00,2016-04-15T17:29:47+01:00,782
15/04/16,move,walking,2016-04-15T17:29:47+01:00,2016-04-15T17:32:22+01:00,155
15/04/16,move,transport,2016-04-15T17:32:22+01:00,2016-04-15T17:40:22+01:00,480
15/04/16,move,walking,2016-04-15T17:40:23+01:00,2016-04-15T17:55:25+01:00,902
15/04/16,place,Afonso,2016-04-15T17:55:26+01:00,2016-04-15T18:38:28+01:00,2582
15/04/16,move,walking,2016-04-15T18:38:28+01:00,2016-04-15T18:55:31+01:00,1023
15/04/16,place,British Council,2016-04-15T18:55:32+01:00,2016-04-15T20:26:30+01:00,5458
15/04/16,move,transport,2016-04-15T20:26:30+01:00,2016-04-15T20:32:09+01:00,339
15/04/16,place,HOME,2016-04-15T20:32:10+01:00,2016-04-16T00:00:00+01:00,12470
16/04/16,place,HOME,2016-04-16T00:00:00+01:00,2016-04-16T09:56:30+01:00,35790
16/04/16,move,transport,2016-04-16T09:56:30+01:00,2016-04-16T10:05:37+01:00,547
16/04/16,move,walking,2016-04-16T10:05:37+01:00,2016-04-16T10:08:09+01:00,152
16/04/16,place,DEI,2016-04-16T10:08:09+01:00,2016-04-16T10:14:30+01:00,381
16/04/16,move,walking,2016-04-16T10:14:30+01:00,2016-04-16T10:17:25+01:00,175
16/04/16,move,transport,2016-04-16T10:17:25+01:00,2016-04-16T10:56:32+01:00,2347
16/04/16,place,Place in Portugal,2016-04-16T10:56:33+01:00,2016-04-16T13:03:39+01:00,7626
16/04/16,move,transport,2016-04-16T13:03:39+01:00,2016-04-16T13:21:40+01:00,1081
16/04/16,move,walking,2016-04-16T13:21:41+01:00,2016-04-16T13:24:41+01:00,180
16/04/16,place,HOME,2016-04-16T13:24:41+01:00,2016-04-16T17:45:15+01:00,15634
16/04/16,move,transport,2016-04-16T17:45:15+01:00,2016-04-16T17:47:58+01:00,163
16/04/16,move,walking,2016-04-16T17:47:58+01:00,2016-04-16T17:50:00+01:00,122
16/04/16,place,Horto Mondego,2016-04-16T17:50:01+01:00,2016-04-16T17:54:56+01:00,295
16/04/16,move,transport,2016-04-16T17:54:56+01:00,2016-04-16T18:09:24+01:00,868
16/04/16,place,IberPlantas,2016-04-16T18:09:24+01:00,2016-04-16T18:25:40+01:00,976
16/04/16,move,walking,2016-04-16T18:25:40+01:00,2016-04-16T18:27:44+01:00,124
16/04/16,move,transport,2016-04-16T18:27:44+01:00,2016-04-16T18:43:42+01:00,958
16/04/16,place,HOME,2016-04-16T18:43:43+01:00,2016-04-16T19:14:36+01:00,1853
16/04/16,move,transport,2016-04-16T19:14:36+01:00,2016-04-16T19:37:03+01:00,1347
16/04/16,place,Place in Portugal,2016-04-16T19:37:03+01:00,2016-04-16T19:41:59+01:00,296
16/04/16,move,transport,2016-04-16T19:41:59+01:00,2016-04-16T19:57:31+01:00,932
16/04/16,move,walking,2016-04-16T19:57:32+01:00,2016-04-16T20:00:07+01:00,155
16/04/16,place,Jumbo,2016-04-16T20:00:07+01:00,2016-04-16T21:12:39+01:00,4352
16/04/16,move,transport,2016-04-16T21:12:39+01:00,2016-04-16T21:17:53+01:00,314
16/04/16,place,HOME,2016-04-16T21:17:54+01:00,2016-04-16T22:02:14+01:00,2660
16/04/16,move,transport,2016-04-16T22:02:14+01:00,2016-04-16T22:10:39+01:00,505
16/04/16,place,WeShape,2016-04-16T22:11:48+01:00,2016-04-16T22:26:29+01:00,881
16/04/16,move,transport,2016-04-16T22:26:29+01:00,2016-04-16T22:38:02+01:00,693
16/04/16,place,HOME,2016-04-16T22:38:03+01:00,2016-04-17T00:00:00+01:00,4917
17/04/16,place,HOME,2016-04-17T00:00:00+01:00,2016-04-17T15:04:32+01:00,54272
17/04/16,move,transport,2016-04-17T15:04:32+01:00,2016-04-17T15:19:11+01:00,879
17/04/16,place,Place in Portugal,2016-04-17T15:19:11+01:00,2016-04-17T15:34:37+01:00,926
17/04/16,move,transport,2016-04-17T15:34:37+01:00,2016-04-17T15:45:14+01:00,637
17/04/16,move,walking,2016-04-17T15:45:15+01:00,2016-04-17T15:48:17+01:00,182
17/04/16,place,HOME,2016-04-17T15:48:17+01:00,2016-04-17T18:38:56+01:00,10239
17/04/16,move,walking,2016-04-17T18:38:56+01:00,2016-04-17T19:40:54+01:00,3718
17/04/16,place,HOME,2016-04-17T19:40:54+01:00,2016-04-18T00:00:00+01:00,15546
18/04/16,place,HOME,2016-04-18T00:00:00+01:00,2016-04-18T08:21:26+01:00,30086
18/04/16,move,transport,2016-04-18T08:21:26+01:00,2016-04-18T08:35:19+01:00,833
18/04/16,place,IPN,2016-04-18T08:35:20+01:00,2016-04-18T12:49:19+01:00,15239
18/04/16,move,walking,2016-04-18T12:49:19+01:00,2016-04-18T12:53:39+01:00,260
18/04/16,place,IPN,2016-04-18T12:53:40+01:00,2016-04-18T15:40:15+01:00,9995
18/04/16,move,walking,2016-04-18T15:40:15+01:00,2016-04-18T15:42:07+01:00,112
18/04/16,place,IPN,2016-04-18T15:42:08+01:00,2016-04-18T16:06:04+01:00,1436
18/04/16,move,transport,2016-04-18T16:06:04+01:00,2016-04-18T16:17:08+01:00,664
18/04/16,place,HOME,2016-04-18T16:17:08+01:00,2016-04-18T17:37:27+01:00,4819
18/04/16,move,transport,2016-04-18T17:37:27+01:00,2016-04-18T18:05:14+01:00,1667
18/04/16,move,walking,2016-04-18T18:05:14+01:00,2016-04-18T18:08:46+01:00,212
18/04/16,place,Fnac,2016-04-18T18:08:46+01:00,2016-04-18T19:08:28+01:00,3582
18/04/16,move,transport,2016-04-18T19:08:28+01:00,2016-04-18T19:29:30+01:00,1262
18/04/16,move,walking,2016-04-18T19:29:31+01:00,2016-04-18T19:59:09+01:00,1778
18/04/16,place,HOME,2016-04-18T19:59:09+01:00,2016-04-19T00:00:00+01:00,14451
19/04/16,place,HOME,2016-04-19T00:00:00+01:00,2016-04-19T08:20:27+01:00,30027
19/04/16,move,transport,2016-04-19T08:20:27+01:00,2016-04-19T08:36:17+01:00,950
19/04/16,place,Edifício FCTUC polo II,2016-04-19T08:36:18+01:00,2016-04-19T11:16:29+01:00,9611
19/04/16,move,transport,2016-04-19T11:16:29+01:00,2016-04-19T11:26:35+01:00,606
19/04/16,move,walking,2016-04-19T11:26:36+01:00,2016-04-19T11:28:38+01:00,122
19/04/16,place,Estação Ferroviária de Coimbra-B,2016-04-19T11:28:39+01:00,2016-04-19T11:42:51+01:00,852
19/04/16,move,transport,2016-04-19T11:42:51+01:00,2016-04-19T12:55:45+01:00,4374
19/04/16,move,walking,2016-04-19T12:55:45+01:00,2016-04-19T12:59:33+01:00,228
19/04/16,place,Place in Portugal,2016-04-19T12:59:34+01:00,2016-04-19T13:01:37+01:00,123
19/04/16,move,walking,2016-04-19T13:01:37+01:00,2016-04-19T13:03:45+01:00,128
19/04/16,move,transport,2016-04-19T13:03:46+01:00,2016-04-19T13:14:46+01:00,660
19/04/16,move,transport,2016-04-19T13:14:47+01:00,2016-04-19T13:39:16+01:00,1469
19/04/16,move,walking,2016-04-19T13:39:16+01:00,2016-04-19T13:45:56+01:00,400
19/04/16,place,Aeroporto Francisco Sá Carneiro (OPO),2016-04-19T13:45:57+01:00,2016-04-19T14:04:00+01:00,1083
19/04/16,move,transport,2016-04-19T14:04:00+01:00,2016-04-19T18:42:57+01:00,16737
19/04/16,move,walking,2016-04-19T18:42:57+01:00,2016-04-19T18:58:57+01:00,960
19/04/16,move,transport,2016-04-19T18:58:58+01:00,2016-04-19T20:00:01+01:00,3663
19/04/16,move,walking,2016-04-19T20:00:01+01:00,2016-04-19T20:04:00+01:00,239
19/04/16,move,walking,2016-04-19T20:04:01+01:00,2016-04-19T20:04:31+01:00,30
19/04/16,move,transport,2016-04-19T20:04:31+01:00,2016-04-19T20:26:57+01:00,1346
19/04/16,move,walking,2016-04-19T20:26:58+01:00,2016-04-19T20:31:28+01:00,270
19/04/16,move,transport,2016-04-19T20:31:28+01:00,2016-04-19T20:40:09+01:00,521
19/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-19T20:40:10+01:00,2016-04-20T00:00:00+01:00,11990
20/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-20T00:00:00+01:00,2016-04-20T07:18:51+01:00,26331
20/04/16,move,walking,2016-04-20T07:18:51+01:00,2016-04-20T07:33:59+01:00,908
20/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-20T07:33:59+01:00,2016-04-20T08:22:51+01:00,2932
20/04/16,place,The Egg Brussels,2016-04-20T09:17:28+01:00,2016-04-20T14:45:19+01:00,19671
20/04/16,move,walking,2016-04-20T14:45:19+01:00,2016-04-20T15:01:01+01:00,942
20/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-20T15:01:01+01:00,2016-04-20T16:36:56+01:00,5755
20/04/16,move,walking,2016-04-20T16:36:56+01:00,2016-04-20T16:49:51+01:00,775
20/04/16,place,The Egg Brussels,2016-04-20T16:49:52+01:00,2016-04-20T18:31:19+01:00,6087
20/04/16,move,walking,2016-04-20T18:31:19+01:00,2016-04-20T18:48:48+01:00,1049
20/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-20T18:48:49+01:00,2016-04-20T19:40:15+01:00,3086
20/04/16,move,transport,2016-04-20T19:40:15+01:00,2016-04-20T19:42:48+01:00,153
20/04/16,place,Gare de Bruxelles-Midi Station Brussel-Zuid,2016-04-20T19:42:48+01:00,2016-04-20T19:58:07+01:00,919
20/04/16,move,walking,2016-04-20T19:58:07+01:00,2016-04-20T20:05:03+01:00,416
20/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-20T20:06:09+01:00,2016-04-21T00:00:00+01:00,14031
21/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-21T00:00:00+01:00,2016-04-21T08:08:09+01:00,29289
21/04/16,move,walking,2016-04-21T08:08:09+01:00,2016-04-21T08:25:36+01:00,1047
21/04/16,place,The Egg Brussels,2016-04-21T08:25:37+01:00,2016-04-21T11:02:12+01:00,9395
21/04/16,move,walking,2016-04-21T11:02:12+01:00,2016-04-21T11:12:28+01:00,616
21/04/16,place,Park Inn by Radisson Brussels Midi,2016-04-21T11:12:29+01:00,2016-04-21T11:14:47+01:00,138
21/04/16,move,walking,2016-04-21T11:14:47+01:00,2016-04-21T11:20:52+01:00,365
21/04/16,move,transport,2016-04-21T11:20:53+01:00,2016-04-21T11:38:53+01:00,1080
21/04/16,move,walking,2016-04-21T11:38:54+01:00,2016-04-21T11:42:27+01:00,213
21/04/16,place,Le Schievelavabo Place Jourdan,2016-04-21T11:42:28+01:00,2016-04-21T12:43:03+01:00,3635
21/04/16,move,walking,2016-04-21T12:43:03+01:00,2016-04-21T12:53:36+01:00,633
21/04/16,move,transport,2016-04-21T12:53:36+01:00,2016-04-21T13:23:11+01:00,1775
21/04/16,place,Brussels Airport (BRU),2016-04-21T13:23:11+01:00,2016-04-21T13:42:53+01:00,1182
21/04/16,move,walking,2016-04-21T13:42:53+01:00,2016-04-21T13:47:02+01:00,249
21/04/16,place,Place in Vlaamse Gemeenschap,2016-04-21T13:47:02+01:00,2016-04-21T13:53:19+01:00,377
21/04/16,move,walking,2016-04-21T13:53:19+01:00,2016-04-21T13:59:51+01:00,392
21/04/16,place,Place in Vlaamse Gemeenschap,2016-04-21T13:59:52+01:00,2016-04-21T16:32:39+01:00,9167
21/04/16,move,transport,2016-04-21T16:32:39+01:00,2016-04-21T16:33:38+01:00,59
21/04/16,place,Place in Vlaamse Gemeenschap,2016-04-21T16:34:03+01:00,2016-04-21T16:53:00+01:00,1137
21/04/16,move,transport,2016-04-21T16:53:00+01:00,2016-04-21T19:47:50+01:00,10490
21/04/16,place,Estação Ferroviária da Gare do Oriente,2016-04-21T21:18:31+01:00,2016-04-21T22:09:17+01:00,3046
21/04/16,move,transport,2016-04-21T22:09:17+01:00,2016-04-21T23:59:59+01:00,6642
22/04/16,move,transport,2016-04-22T00:00:00+01:00,2016-04-22T00:11:51+01:00,711
22/04/16,move,walking,2016-04-22T00:11:51+01:00,2016-04-22T00:14:21+01:00,150
22/04/16,move,transport,2016-04-22T00:14:22+01:00,2016-04-22T00:22:54+01:00,512
22/04/16,place,HOME,2016-04-22T00:22:54+01:00,2016-04-22T08:20:43+01:00,28669
22/04/16,move,transport,2016-04-22T08:20:43+01:00,2016-04-22T08:36:24+01:00,941
22/04/16,move,walking,2016-04-22T08:36:24+01:00,2016-04-22T08:50:55+01:00,871
22/04/16,place,DEI,2016-04-22T08:50:56+01:00,2016-04-22T14:03:11+01:00,18735
22/04/16,move,walking,2016-04-22T14:03:11+01:00,2016-04-22T14:47:14+01:00,2643
22/04/16,place,Edifício FCTUC polo II,2016-04-22T14:47:14+01:00,2016-04-22T17:13:12+01:00,8758
22/04/16,move,walking,2016-04-22T17:13:12+01:00,2016-04-22T17:25:52+01:00,760
22/04/16,move,transport,2016-04-22T17:25:53+01:00,2016-04-22T17:49:24+01:00,1411
22/04/16,move,walking,2016-04-22T17:49:24+01:00,2016-04-22T17:51:57+01:00,153
22/04/16,place,British Council,2016-04-22T17:51:57+01:00,2016-04-22T19:21:54+01:00,5397
22/04/16,move,transport,2016-04-22T19:21:54+01:00,2016-04-22T19:32:56+01:00,662
22/04/16,move,walking,2016-04-22T19:32:57+01:00,2016-04-22T19:36:31+01:00,214
22/04/16,place,DEI,2016-04-22T19:36:31+01:00,2016-04-22T20:41:19+01:00,3888
22/04/16,move,transport,2016-04-22T20:41:19+01:00,2016-04-22T20:48:28+01:00,429
22/04/16,place,Place in Portugal,2016-04-22T20:58:26+01:00,2016-04-23T00:00:00+01:00,10894
23/04/16,place,Place in Portugal,2016-04-23T00:00:00+01:00,2016-04-23T10:04:15+01:00,36255
23/04/16,move,transport,2016-04-23T10:04:15+01:00,2016-04-23T10:23:23+01:00,1148
23/04/16,move,walking,2016-04-23T10:23:24+01:00,2016-04-23T10:25:34+01:00,130
23/04/16,place,Forum Coimbra,2016-04-23T10:25:34+01:00,2016-04-23T12:15:45+01:00,6611
23/04/16,move,transport,2016-04-23T12:15:45+01:00,2016-04-23T12:42:52+01:00,1627
23/04/16,place,Jumbo - Estação de Serviço,2016-04-23T12:42:52+01:00,2016-04-23T12:47:07+01:00,255
23/04/16,move,transport,2016-04-23T12:47:07+01:00,2016-04-23T12:58:17+01:00,670
23/04/16,place,HOME,2016-04-23T12:58:17+01:00,2016-04-23T18:57:49+01:00,21572
23/04/16,move,transport,2016-04-23T18:57:49+01:00,2016-04-23T19:03:35+01:00,346
23/04/16,move,walking,2016-04-23T19:03:35+01:00,2016-04-23T19:08:05+01:00,270
23/04/16,place,Jumbo,2016-04-23T19:08:06+01:00,2016-04-23T19:13:59+01:00,353
23/04/16,move,walking,2016-04-23T19:13:59+01:00,2016-04-23T19:16:05+01:00,126
23/04/16,place,Jumbo,2016-04-23T19:16:05+01:00,2016-04-23T21:22:50+01:00,7605
23/04/16,move,transport,2016-04-23T21:22:50+01:00,2016-04-23T21:28:58+01:00,368
23/04/16,place,HOME,2016-04-23T21:28:58+01:00,2016-04-24T00:00:00+01:00,9062
24/04/16,place,HOME,2016-04-24T00:00:00+01:00,2016-04-24T18:53:32+01:00,68012
24/04/16,move,walking,2016-04-24T18:53:32+01:00,2016-04-24T19:15:21+01:00,1309
24/04/16,place,Jumbo,2016-04-24T19:15:21+01:00,2016-04-24T19:55:04+01:00,2383
24/04/16,move,walking,2016-04-24T19:55:04+01:00,2016-04-24T20:17:34+01:00,1350
24/04/16,place,HOME,2016-04-24T20:17:34+01:00,2016-04-25T00:00:00+01:00,13346
25/04/16,place,HOME,2016-04-25T00:00:00+01:00,2016-04-25T16:10:13+01:00,58213
25/04/16,move,walking,2016-04-25T16:10:13+01:00,2016-04-25T16:22:56+01:00,763
25/04/16,place,Jumbo,2016-04-25T16:22:57+01:00,2016-04-25T17:18:32+01:00,3335
25/04/16,move,walking,2016-04-25T17:18:32+01:00,2016-04-25T17:40:27+01:00,1315
25/04/16,place,HOME,2016-04-25T17:40:28+01:00,2016-04-26T00:00:00+01:00,22772
26/04/16,place,HOME,2016-04-26T00:00:00+01:00,2016-04-26T08:13:40+01:00,29620
26/04/16,move,transport,2016-04-26T08:13:40+01:00,2016-04-26T08:21:54+01:00,494
26/04/16,place,HOME,2016-04-26T08:21:55+01:00,2016-04-26T11:54:04+01:00,12729
26/04/16,move,transport,2016-04-26T11:54:04+01:00,2016-04-26T11:59:45+01:00,341
26/04/16,place,Jumbo - Estação de Serviço,2016-04-26T11:59:46+01:00,2016-04-26T13:19:57+01:00,4811
26/04/16,move,transport,2016-04-26T13:19:57+01:00,2016-04-26T13:24:05+01:00,248
26/04/16,move,walking,2016-04-26T13:24:05+01:00,2016-04-26T13:27:08+01:00,183
26/04/16,place,DEI,2016-04-26T13:27:08+01:00,2016-04-26T14:00:39+01:00,2011
26/04/16,move,walking,2016-04-26T14:00:39+01:00,2016-04-26T14:03:40+01:00,181
26/04/16,place,DEM,2016-04-26T14:03:41+01:00,2016-04-26T15:16:40+01:00,4379
26/04/16,move,walking,2016-04-26T15:16:40+01:00,2016-04-26T15:28:17+01:00,697
26/04/16,place,DEM,2016-04-26T15:28:18+01:00,2016-04-26T16:53:33+01:00,5115
26/04/16,move,walking,2016-04-26T16:53:33+01:00,2016-04-26T16:55:40+01:00,127
26/04/16,place,DEI,2016-04-26T16:55:41+01:00,2016-04-26T21:14:40+01:00,15539
26/04/16,move,transport,2016-04-26T21:14:40+01:00,2016-04-26T21:22:29+01:00,469
26/04/16,place,HOME,2016-04-26T21:22:29+01:00,2016-04-27T00:00:00+01:00,9451
27/04/16,place,HOME,2016-04-27T00:00:00+01:00,2016-04-27T08:15:39+01:00,29739
27/04/16,move,transport,2016-04-27T08:15:39+01:00,2016-04-27T08:29:21+01:00,822
27/04/16,move,walking,2016-04-27T08:29:22+01:00,2016-04-27T08:46:36+01:00,1034
27/04/16,place,DEI,2016-04-27T08:46:36+01:00,2016-04-27T13:48:24+01:00,18108
27/04/16,move,walking,2016-04-27T13:48:24+01:00,2016-04-27T13:49:22+01:00,58
27/04/16,place,DEI,2016-04-27T13:49:22+01:00,2016-04-27T15:11:04+01:00,4902
27/04/16,move,walking,2016-04-27T15:11:04+01:00,2016-04-27T15:17:36+01:00,392
27/04/16,place,DEM,2016-04-27T15:17:36+01:00,2016-04-27T18:38:24+01:00,12048
27/04/16,move,transport,2016-04-27T18:38:24+01:00,2016-04-27T19:02:23+01:00,1439
27/04/16,place,Forum Coimbra,2016-04-27T19:02:23+01:00,2016-04-27T20:01:52+01:00,3569
27/04/16,move,walking,2016-04-27T20:01:52+01:00,2016-04-27T20:04:05+01:00,133
27/04/16,move,transport,2016-04-27T20:04:05+01:00,2016-04-27T20:12:15+01:00,490
27/04/16,place,N10 - Futebol Indoor,2016-04-27T20:12:16+01:00,2016-04-27T20:27:35+01:00,919
27/04/16,move,walking,2016-04-27T20:27:35+01:00,2016-04-27T20:30:09+01:00,154
27/04/16,move,transport,2016-04-27T20:30:09+01:00,2016-04-27T20:43:09+01:00,780
27/04/16,move,walking,2016-04-27T20:43:10+01:00,2016-04-27T20:45:11+01:00,121
27/04/16,place,HOME,2016-04-27T20:45:11+01:00,2016-04-28T00:00:00+01:00,11689
28/04/16,place,HOME,2016-04-28T00:00:00+01:00,2016-04-28T08:15:13+01:00,29713
28/04/16,move,transport,2016-04-28T08:15:13+01:00,2016-04-28T08:27:43+01:00,750
28/04/16,place,DEI,2016-04-28T08:27:43+01:00,2016-04-28T12:07:28+01:00,13185
28/04/16,move,transport,2016-04-28T12:07:28+01:00,2016-04-28T12:24:41+01:00,1033
28/04/16,place,AS Mealhada [S-N],2016-04-28T12:24:42+01:00,2016-04-28T13:08:02+01:00,2600
28/04/16,move,transport,2016-04-28T13:08:02+01:00,2016-04-28T13:43:57+01:00,2155
28/04/16,move,walking,2016-04-28T13:43:58+01:00,2016-04-28T13:50:42+01:00,404
28/04/16,place,Place in Portugal,2016-04-28T13:50:42+01:00,2016-04-28T16:50:53+01:00,10811
28/04/16,move,walking,2016-04-28T16:50:53+01:00,2016-04-28T16:56:19+01:00,326
28/04/16,place,Place in Portugal,2016-04-28T16:56:20+01:00,2016-04-28T17:06:20+01:00,600
28/04/16,move,transport,2016-04-28T17:06:20+01:00,2016-04-28T17:57:16+01:00,3056
28/04/16,place,HOME,2016-04-28T17:57:28+01:00,2016-04-29T00:00:00+01:00,21752
29/04/16,place,HOME,2016-04-29T00:00:00+01:00,2016-04-29T08:20:13+01:00,30013
29/04/16,move,transport,2016-04-29T08:20:13+01:00,2016-04-29T08:37:19+01:00,1026
29/04/16,move,walking,2016-04-29T08:37:20+01:00,2016-04-29T08:50:17+01:00,777
29/04/16,place,DEI,2016-04-29T08:50:17+01:00,2016-04-29T13:04:01+01:00,15224
29/04/16,move,walking,2016-04-29T13:04:01+01:00,2016-04-29T13:17:28+01:00,807
29/04/16,move,transport,2016-04-29T13:17:29+01:00,2016-04-29T13:19:33+01:00,124
29/04/16,place,Continente,2016-04-29T13:19:33+01:00,2016-04-29T13:31:25+01:00,712
29/04/16,move,walking,2016-04-29T13:31:25+01:00,2016-04-29T13:33:56+01:00,151
29/04/16,move,transport,2016-04-29T13:33:56+01:00,2016-04-29T13:41:39+01:00,463
29/04/16,move,walking,2016-04-29T13:41:39+01:00,2016-04-29T13:43:39+01:00,120
29/04/16,place,Jumbo,2016-04-29T13:43:40+01:00,2016-04-29T14:18:36+01:00,2096
29/04/16,move,walking,2016-04-29T14:18:36+01:00,2016-04-29T14:21:49+01:00,193
29/04/16,move,transport,2016-04-29T14:21:50+01:00,2016-04-29T14:30:05+01:00,495
29/04/16,move,walking,2016-04-29T14:30:05+01:00,2016-04-29T14:32:36+01:00,151
29/04/16,place,DEI,2016-04-29T14:32:37+01:00,2016-04-29T17:07:33+01:00,9296
29/04/16,move,transport,2016-04-29T17:07:33+01:00,2016-04-29T17:32:15+01:00,1482
29/04/16,move,walking,2016-04-29T17:32:15+01:00,2016-04-29T17:47:19+01:00,904
29/04/16,place,Penedo da Saudade,2016-04-29T17:47:20+01:00,2016-04-29T18:19:19+01:00,1919
29/04/16,move,walking,2016-04-29T18:19:19+01:00,2016-04-29T18:34:29+01:00,910
29/04/16,place,British Council,2016-04-29T18:34:29+01:00,2016-04-29T20:24:46+01:00,6617
29/04/16,move,walking,2016-04-29T20:24:46+01:00,2016-04-29T20:26:19+01:00,93
29/04/16,move,transport,2016-04-29T20:26:20+01:00,2016-04-29T20:29:23+01:00,183
29/04/16,place,HOME,2016-04-29T20:29:40+01:00,2016-04-30T00:00:00+01:00,12620
30/04/16,place,HOME,2016-04-30T00:00:00+01:00,2016-04-30T10:07:10+01:00,36430
30/04/16,move,transport,2016-04-30T10:07:10+01:00,2016-04-30T10:15:46+01:00,516
30/04/16,move,walking,2016-04-30T10:15:46+01:00,2016-04-30T10:19:23+01:00,217
30/04/16,place,DEI,2016-04-30T10:19:24+01:00,2016-04-30T13:19:46+01:00,10822
30/04/16,move,transport,2016-04-30T13:19:46+01:00,2016-04-30T13:31:42+01:00,716
30/04/16,move,walking,2016-04-30T13:31:42+01:00,2016-04-30T13:33:45+01:00,123
30/04/16,place,Jumbo,2016-04-30T13:33:46+01:00,2016-04-30T15:01:41+01:00,5275
30/04/16,move,walking,2016-04-30T15:01:41+01:00,2016-04-30T15:16:05+01:00,864
30/04/16,place,Jumbo,2016-04-30T15:16:06+01:00,2016-04-30T15:18:05+01:00,119
30/04/16,move,transport,2016-04-30T15:18:05+01:00,2016-04-30T15:25:31+01:00,446
30/04/16,place,HOME,2016-04-30T15:25:31+01:00,2016-04-30T17:31:03+01:00,7532
30/04/16,move,walking,2016-04-30T17:31:03+01:00,2016-04-30T17:37:08+01:00,365
